times;values
1363762320; 24.109912
1363762620; 25.262056
1363762920; 22.058435
1363763220; 17.755567
1363763520; 16.610320
1363763820; 19.964725
1363764120; 25.010795
1363764420; 27.370985
1363764720; 25.121832
1363765020; 20.561488
1363765320; 18.096070
1363765620; 20.188134
1363765920; 25.092221
1363766220; 28.459416
1363766520; 27.335687
1363766820; 22.877965
1363767120; 19.290794
1363767420; 19.961206
1363767720; 24.345377
1363768020; 28.469460
1363768320; 28.584127
1363768620; 24.612827
1363768920; 20.223452
1363769220; 19.457498
1363769520; 23.015843
1363769820; 27.615972
1363770120; 29.011584
1363770420; 25.898369
1363770720; 21.114965
1363771020; 19.034940
1363771320; 21.547570
1363771620; 26.322652
1363771920; 28.954658
1363772220; 27.014886
1363772520; 22.286061
1363772820; 19.124890
1363773120; 20.458010
1363773420; 25.092629
1363773720; 28.814419
1363774020; 28.263263
1363774320; 24.023493
1363774620; 20.087461
1363774920; 20.185625
1363775220; 24.357247
1363775520; 28.914584
1363775820; 29.833483
1363776120; 26.453097
1363776420; 22.083205
1363776720; 20.960782
1363777020; 24.353936
1363777320; 29.395237
1363777620; 31.717082
1363777920; 29.466162
1363778220; 25.006161
1363778520; 22.743234
1363778820; 25.073547
1363779120; 30.178682
1363779420; 33.695828
1363779720; 32.727213
1363780020; 28.502535
1363780320; 25.246576
1363780620; 26.293147
1363780920; 31.018185
1363781220; 35.411720
1363781520; 35.762879
1363781820; 32.069948
1363782120; 28.040332
1363782420; 27.680456
1363782720; 31.610853
1363783020; 36.494348
1363783320; 38.103070
1363783620; 35.204514
1363783920; 30.693831
1363784220; 28.931330
1363784520; 31.733098
1363784820; 36.700936
1363785120; 39.427071
1363785420; 37.546647
1363785720; 32.912139
1363786020; 29.890565
1363786320; 31.349001
1363786620; 36.019319
1363786920; 39.664964
1363787220; 38.977055
1363787520; 34.617722
1363787820; 30.612654
1363788120; 30.651319
1363788420; 34.696417
1363788720; 39.019791
1363789020; 39.631772
1363789320; 35.951010
1363789620; 31.340762
1363789920; 30.018532
1363790220; 33.180341
1363790520; 37.902908
1363790820; 39.833072
1363791120; 37.191786
1363791420; 32.411418
1363791720; 29.901008
1363792020; 31.994089
1363792320; 36.804599
1363792620; 39.962146
1363792920; 38.631211
1363793220; 34.119050
1363793520; 30.674582
1363793820; 31.582562
1363794120; 36.144026
1363794420; 40.319171
1363794720; 40.441607
1363795020; 36.589110
1363795320; 32.511832
1363795620; 32.183959
1363795920; 36.149230
1363796220; 41.020216
1363796520; 42.591750
1363796820; 39.706020
1363797120; 35.315811
1363797420; 33.768351
1363797720; 36.807002
1363798020; 41.966841
1363798320; 44.839230
1363798620; 43.123372
1363798920; 38.739878
1363799220; 36.063157
1363799520; 37.897793
1363799820; 42.898212
1363800120; 46.804011
1363800420; 46.355215
1363800720; 42.287798
1363801020; 38.655429
1363801320; 39.101038
1363801620; 43.506117
1363801920; 48.098397
1363802220; 48.918907
1363802520; 45.460837
1363802820; 41.134651
1363803120; 40.131844
1363803420; 43.570798
1363803720; 48.468211
1363804020; 50.481786
1363804320; 47.902549
1363804620; 43.226282
1363804920; 40.859309
1363805220; 43.067905
1363805520; 47.895431
1363805820; 50.962157
1363806120; 49.493019
1363806420; 44.870191
1363806720; 41.363648
1363807020; 42.206813
1363807320; 46.625307
1363807620; 50.550544
1363807920; 50.362073
1363808220; 46.217965
1363808520; 41.911275
1363808820; 41.384543
1363809120; 45.106852
1363809420; 49.644355
1363809720; 50.819099
1363810020; 47.551925
1363810320; 42.856278
1363810620; 41.069218
1363810920; 43.865389
1363811220; 48.718699
1363811520; 51.225998
1363811820; 49.156378
1363812120; 44.503167
1363812420; 41.652021
1363812720; 43.349354
1363813020; 48.177697
1363813320; 51.859143
1363813620; 51.188474
1363813920; 46.979893
1363814220; 43.318125
1363814520; 43.802452
1363814820; 48.236879
1363815120; 52.809500
1363815420; 53.596162
1363815720; 50.167170
1363816020; 45.981082
1363816320; 45.203527
1363816620; 48.875844
1363816920; 53.956078
1363817220; 56.114068
1363817520; 53.710834
1363817820; 49.303669
1363818120; 47.293167
1363818420; 49.875521
1363818720; 55.021544
1363819020; 58.340521
1363819320; 57.115275
1363819620; 52.798659
1363819920; 49.676222
1363820220; 50.924596
1363820520; 55.689537
1363820820; 59.870052
1363821120; 59.887708
1363821420; 55.975659
1363821720; 51.963463
1363822020; 51.755559
1363822320; 55.741065
1363822620; 60.435722
1363822920; 61.685193
1363823220; 58.484594
1363823520; 53.902633
1363823820; 52.260665
1363824120; 55.160264
1363824420; 60.011499
1363824720; 62.415035
1363825020; 60.207935
1363825320; 55.453472
1363825620; 52.545511
1363825920; 54.170271
1363826220; 58.838187
1363826520; 62.255058
1363826820; 61.271829
1363827120; 56.781583
1363827420; 52.900246
1363827720; 53.184237
1363828020; 57.362528
1363828320; 61.587617
1363828620; 61.974657
1363828920; 58.174868
1363829220; 53.697823
1363829520; 52.686306
1363829820; 56.108881
1363830120; 60.870714
1363830420; 62.660131
1363830720; 59.913786
1363831020; 55.254877
1363831320; 53.082114
1363831620; 55.526109
1363831920; 60.490881
1363832220; 63.581084
1363832520; 62.143080
1363832820; 57.704519
1363833120; 54.569471
1363833420; 55.860765
1363833720; 60.648177
1363834020; 64.802818
1363834320; 64.792196
1363834620; 60.926819
1363834920; 57.073419
1363835220; 57.098481
1363835520; 61.311897
1363835820; 66.180437
1363836120; 67.574498
1363836420; 64.563095
1363836720; 60.268017
1363837020; 58.991857
1363837320; 62.260413
1363837620; 67.418073
1363837920; 70.067599
1363838220; 68.111206
1363838520; 63.677599
1363838820; 61.163273
1363839120; 63.188924
1363839420; 68.188626
1363839720; 71.848302
1363840020; 71.070965
1363840320; 66.823131
1363840620; 63.245413
1363840920; 63.845047
1363841220; 68.270900
1363841520; 72.636037
1363841820; 73.091257
1363842120; 69.364126
1363842420; 65.009725
1363842720; 64.142572
1363843020; 67.654384
1363843320; 72.395023
1363843620; 74.069671
1363843920; 71.188567
1363844220; 66.437926
1363844520; 64.211610
1363844820; 66.572912
1363845120; 71.359148
1363845420; 74.171680
1363845720; 72.421727
1363846020; 67.712251
1363846320; 64.366005
1363846620; 65.453029
1363846920; 69.969883
1363847220; 73.763989
1363847520; 73.353240
1363847820; 69.129120
1363848120; 64.998384
1363848420; 64.792731
1363848720; 68.747362
1363849020; 73.286036
1363849320; 74.310202
1363849620; 70.968202
1363849920; 66.439137
1363850220; 65.010708
1363850520; 68.137644
1363850820; 73.104576
1363851120; 75.522699
1363851420; 73.364801
1363851720; 68.828878
1363852020; 66.316923
1363852320; 68.387209
1363852620; 73.401494
1363852920; 77.030333
1363853220; 76.232509
1363853520; 72.049928
1363853820; 68.648385
1363854120; 69.486114
1363854420; 74.132771
1363854720; 78.663457
1363855020; 79.265559
1363855320; 75.742292
1363855620; 71.691829
1363855920; 71.197344
1363856220; 75.071147
1363856520; 80.106049
1363856820; 82.022274
1363857120; 79.400550
1363857420; 74.985336
1363857720; 73.160023
1363858020; 75.915402
1363858320; 81.017999
1363858620; 84.062306
1363858920; 82.520111
1363859220; 78.064001
1363859520; 75.028836
1363859820; 76.425703
1363860120; 81.173118
1363860420; 85.091101
1363860720; 84.744169
1363861020; 80.600027
1363861320; 76.599865
1363861620; 76.535328
1363861920; 80.563147
1363862220; 85.061860
1363862520; 85.962344
1363862820; 82.490076
1363863120; 77.878482
1363863420; 76.397530
1363863720; 79.429436
1363864020; 84.199453
1363864320; 86.328629
1363864620; 83.861533
1363864920; 79.065846
1363865220; 76.349273
1363865520; 78.208935
1363865820; 82.937338
1363866120; 86.194014
1363866420; 84.997866
1363866720; 80.469649
1363867020; 76.803151
1363867320; 77.410945
1363867620; 81.788279
1363867920; 85.978412
1363868220; 86.211557
1363868520; 82.371791
1363868820; 78.104466
1363869120; 77.465349
1363869420; 81.192263
1363869720; 86.027048
1363870020; 87.711234
1363870320; 84.901210
1363870620; 80.403306
1363870920; 78.593259
1363871220; 81.392598
1363871520; 86.501249
1363871820; 89.511300
1363872120; 87.958550
1363872420; 83.586879
1363872720; 80.743597
1363873020; 82.381093
1363873320; 87.340872
1363873620; 91.417028
1363873920; 91.221424
1363874220; 87.296971
1363874520; 83.616675
1363874820; 83.929063
1363875120; 88.309991
1363875420; 93.091105
1363875720; 94.230752
1363876020; 91.028156
1363876320; 86.766075
1363876620; 85.691104
1363876920; 89.107937
1363877220; 94.178514
1363877520; 96.530128
1363877820; 94.274623
