times;values
1362152060;9.854497e-01
1362152061;9.974950e-01
1362152062;9.995736e-01
1362152063;9.916648e-01
1362152064;9.738476e-01
1362152065;9.463001e-01
1362152066;9.092974e-01
1362152067;8.632094e-01
1362152068;8.084964e-01
1362152069;7.457052e-01
1362152070;6.754632e-01
1362152071;5.984721e-01
1362152072;5.155014e-01
1362152073;4.273799e-01
1362152074;3.349882e-01
1362152075;2.392493e-01
1362152076;1.411200e-01
1362152077;4.158066e-02
1362152078;-5.837414e-02
1362152079;-1.577457e-01
1362152080;-2.555411e-01
1362152081;-3.507832e-01
1362152082;-4.425204e-01
1362152083;-5.298361e-01
1362152084;-6.118579e-01
1362152085;-6.877662e-01
1362152086;-7.568025e-01
1362152087;-8.182771e-01
1362152088;-8.715758e-01
1362152089;-9.161659e-01
1362152090;-9.516021e-01
1362152091;-9.775301e-01
1362152092;-9.936910e-01
1362152093;-9.999233e-01
1362152094;-9.961646e-01
1362152095;-9.824526e-01
1362152096;-9.589243e-01
1362152097;-9.258147e-01
1362152098;-8.834547e-01
1362152099;4.440892e-16
1362152100;9.983342e-02
1362152101;1.986693e-01
1362152102;2.955202e-01
1362152103;3.894183e-01
1362152104;4.794255e-01
1362152105;5.646425e-01
1362152106;6.442177e-01
1362152107;7.173561e-01
1362152108;7.833269e-01
1362152109;8.414710e-01
1362152110;8.912074e-01
1362152111;9.320391e-01
1362152112;9.635582e-01
1362152113;9.854497e-01
1362152114;9.974950e-01
1362152115;9.995736e-01
1362152116;9.916648e-01
1362152117;9.738476e-01
1362152118;9.463001e-01
1362152119;9.092974e-01
1362152120;8.632094e-01
1362152121;8.084964e-01
1362152122;7.457052e-01
1362152123;6.754632e-01
1362152124;5.984721e-01
1362152125;5.155014e-01
1362152126;4.273799e-01
1362152127;3.349882e-01
1362152128;2.392493e-01
1362152129;1.411200e-01
1362152130;4.158066e-02
1362152131;-5.837414e-02
1362152132;-1.577457e-01
1362152133;-2.555411e-01
1362152134;-3.507832e-01
1362152135;-4.425204e-01
1362152136;-5.298361e-01
1362152137;-6.118579e-01
1362152138;-6.877662e-01
1362152139;-7.568025e-01
1362152140;-8.182771e-01
1362152141;-8.715758e-01
1362152142;-9.161659e-01
1362152143;-9.516021e-01
1362152144;-9.775301e-01
1362152145;-9.936910e-01
1362152146;-9.999233e-01
1362152147;-9.961646e-01
1362152148;-9.824526e-01
1362152149;-9.589243e-01
1362152150;-9.258147e-01
1362152151;-8.834547e-01
1362152152;1.110223e-15
1362152153;9.983342e-02
1362152154;1.986693e-01
1362152155;2.955202e-01
1362152156;3.894183e-01
1362152157;4.794255e-01
1362152158;5.646425e-01
1362152159;6.442177e-01
1362152160;7.173561e-01
1362152161;7.833269e-01
1362152162;8.414710e-01
1362152163;8.912074e-01
1362152164;9.320391e-01
1362152165;9.635582e-01
1362152166;9.854497e-01
1362152167;9.974950e-01
1362152168;9.995736e-01
1362152169;9.916648e-01
1362152170;9.738476e-01
1362152171;9.463001e-01
1362152172;9.092974e-01
1362152173;8.632094e-01
1362152174;8.084964e-01
1362152175;7.457052e-01
1362152176;6.754632e-01
1362152177;5.984721e-01
1362152178;5.155014e-01
1362152179;4.273799e-01
1362152180;3.349882e-01
1362152181;2.392493e-01
1362152182;1.411200e-01
1362152183;4.158066e-02
1362152184;-5.837414e-02
1362152185;-1.577457e-01
1362152186;-2.555411e-01
1362152187;-3.507832e-01
1362152188;-4.425204e-01
1362152189;-5.298361e-01
1362152190;-6.118579e-01
1362152191;-6.877662e-01
1362152192;-7.568025e-01
1362152193;-8.182771e-01
1362152194;-8.715758e-01
1362152195;-9.161659e-01
1362152196;-9.516021e-01
1362152197;-9.775301e-01
1362152198;-9.936910e-01
1362152199;-9.999233e-01
1362152200;-9.961646e-01
1362152201;-9.824526e-01
1362152202;-9.589243e-01
1362152203;-9.258147e-01
1362152204;-8.834547e-01
1362152205;1.554312e-15
1362152206;9.983342e-02
1362152207;1.986693e-01
1362152208;2.955202e-01
1362152209;3.894183e-01
1362152210;4.794255e-01
1362152211;5.646425e-01
1362152212;6.442177e-01
1362152213;7.173561e-01
1362152214;7.833269e-01
1362152215;8.414710e-01
1362152216;8.912074e-01
1362152217;9.320391e-01
1362152218;9.635582e-01
1362152219;9.854497e-01
1362152220;9.974950e-01
1362152221;9.995736e-01
1362152222;9.916648e-01
1362152223;9.738476e-01
1362152224;9.463001e-01
1362152225;9.092974e-01
1362152226;8.632094e-01
1362152227;8.084964e-01
1362152228;7.457052e-01
1362152229;6.754632e-01
1362152230;5.984721e-01
1362152231;5.155014e-01
1362152232;4.273799e-01
1362152233;3.349882e-01
1362152234;2.392493e-01
1362152235;1.411200e-01
1362152236;4.158066e-02
1362152237;-5.837414e-02
1362152238;-1.577457e-01
1362152239;-2.555411e-01
1362152240;-3.507832e-01
1362152241;-4.425204e-01
1362152242;-5.298361e-01
1362152243;-6.118579e-01
1362152244;-6.877662e-01
1362152245;-7.568025e-01
1362152246;-8.182771e-01
1362152247;-8.715758e-01
1362152248;-9.161659e-01
1362152249;-9.516021e-01
1362152250;-9.775301e-01
1362152251;-9.936910e-01
1362152252;-9.999233e-01
1362152253;-9.961646e-01
1362152254;-9.824526e-01
1362152255;-9.589243e-01
1362152256;-9.258147e-01
1362152257;-8.834547e-01
1362152258;1.998401e-15
1362152259;9.983342e-02
1362152260;1.986693e-01
1362152261;2.955202e-01
1362152262;3.894183e-01
1362152263;4.794255e-01
1362152264;5.646425e-01
1362152265;6.442177e-01
1362152266;7.173561e-01
1362152267;7.833269e-01
1362152268;8.414710e-01
1362152269;8.912074e-01
1362152270;9.320391e-01
1362152271;9.635582e-01
1362152272;9.854497e-01
1362152273;9.974950e-01
1362152274;9.995736e-01
1362152275;9.916648e-01
1362152276;9.738476e-01
1362152277;9.463001e-01
1362152278;9.092974e-01
1362152279;8.632094e-01
1362152280;8.084964e-01
1362152281;7.457052e-01
1362152282;6.754632e-01
1362152283;5.984721e-01
1362152284;5.155014e-01
1362152285;4.273799e-01
1362152286;3.349882e-01
1362152287;2.392493e-01
1362152288;1.411200e-01
1362152289;4.158066e-02
1362152290;-5.837414e-02
